APH1A	YWHAQ	9606.ENSP00000358105	9606.ENSP00000371267	0	0	0	0	0	0	0	0.484	0.484
APH1A	RYR3	9606.ENSP00000358105	9606.ENSP00000489262	0	0	0	0	0	0	0	0.517	0.517
APH1A	CDK5	9606.ENSP00000358105	9606.ENSP00000419782	0	0	0	0	0.047	0	0	0.534	0.537
APH1A	APLP2	9606.ENSP00000358105	9606.ENSP00000497691	0	0	0	0	0.064	0	0	0.622	0.631
APH1A	MME	9606.ENSP00000358105	9606.ENSP00000418525	0	0	0	0	0	0	0	0.634	0.634
APH1A	HM13	9606.ENSP00000358105	9606.ENSP00000381237	0	0	0	0	0.062	0	0	0.700	0.706
APH1A	MMEL1	9606.ENSP00000358105	9606.ENSP00000367668	0	0	0	0	0	0	0	0.724	0.724
APH1A	NOTCH4	9606.ENSP00000358105	9606.ENSP00000364163	0	0	0	0	0	0.045	0.650	0.419	0.788
APH1A	NOTCH1	9606.ENSP00000358105	9606.ENSP00000498587	0	0	0	0	0.072	0.800	0.650	0.727	0.979
APH1A	PSENEN	9606.ENSP00000358105	9606.ENSP00000468411	0	0	0	0	0.116	0.998	0.900	0.999	0.999
APH1B	NGFR	9606.ENSP00000261879	9606.ENSP00000172229	0	0	0	0	0	0	0.400	0	0.400
APH1B	DTX4	9606.ENSP00000261879	9606.ENSP00000227451	0	0	0	0	0	0	0.400	0.139	0.461
APH1B	NOTCH2	9606.ENSP00000261879	9606.ENSP00000256646	0	0	0	0	0.048	0.053	0.650	0.220	0.720
APH1B	DTX1	9606.ENSP00000261879	9606.ENSP00000257600	0	0	0	0	0	0	0.400	0.177	0.485
APH1B	GSAP	9606.ENSP00000261879	9606.ENSP00000257626	0	0	0	0	0.053	0	0	0.425	0.432
APH1B	EPHB2	9606.ENSP00000261879	9606.ENSP00000383053	0	0	0	0	0	0	0.400	0	0.400
APH1B	PLD1	9606.ENSP00000261879	9606.ENSP00000342793	0	0	0	0	0.049	0	0	0.397	0.402
APH1B	KLC3	9606.ENSP00000261879	9606.ENSP00000375810	0	0	0	0	0	0	0	0.405	0.405
APH1B	HM13	9606.ENSP00000261879	9606.ENSP00000381237	0	0	0	0	0.061	0	0	0.400	0.413
APH1B	NGF	9606.ENSP00000261879	9606.ENSP00000358525	0	0	0	0	0	0	0.400	0.069	0.418
APH1B	DTX2	9606.ENSP00000261879	9606.ENSP00000322885	0	0	0	0	0	0	0.400	0.145	0.465
APH1B	DNER	9606.ENSP00000261879	9606.ENSP00000345229	0	0	0	0	0	0.045	0.400	0.175	0.485
APH1B	RHBDL2	9606.ENSP00000261879	9606.ENSP00000289248	0	0	0	0	0	0	0	0.515	0.515
APH1B	BACE2	9606.ENSP00000261879	9606.ENSP00000332979	0	0	0	0	0	0	0	0.519	0.519
APH1B	RYR3	9606.ENSP00000261879	9606.ENSP00000489262	0	0	0	0	0	0	0	0.549	0.549
APH1B	BACE1	9606.ENSP00000261879	9606.ENSP00000318585	0	0	0	0	0.049	0	0	0.590	0.593
APH1B	NOTCH4	9606.ENSP00000261879	9606.ENSP00000364163	0	0	0	0	0.049	0.045	0.650	0.225	0.720
APH1B	NOTCH3	9606.ENSP00000261879	9606.ENSP00000263388	0	0	0	0	0	0.053	0.650	0.251	0.730
APH1B	NOTCH1	9606.ENSP00000261879	9606.ENSP00000498587	0	0	0	0	0	0.045	0.650	0.349	0.763
APH1B	TMED10	9606.ENSP00000261879	9606.ENSP00000303145	0	0	0	0	0	0	0.720	0.481	0.848
APH1B	APP	9606.ENSP00000261879	9606.ENSP00000284981	0	0	0	0	0.042	0.077	0.400	0.778	0.866
APH1B	NCSTN	9606.ENSP00000261879	9606.ENSP00000294785	0	0	0	0	0.116	0.995	0.800	0.999	0.999
APH1B	PSENEN	9606.ENSP00000261879	9606.ENSP00000468411	0	0	0	0	0.098	0.995	0.800	0.999	0.999
APH1B	PSEN2	9606.ENSP00000261879	9606.ENSP00000355747	0	0	0	0	0.112	0.995	0.800	0.996	0.999
APH1B	PSEN1	9606.ENSP00000261879	9606.ENSP00000326366	0	0	0	0	0.121	0.995	0.800	0.997	0.999
APLP1	SYP	9606.ENSP00000221891	9606.ENSP00000263233	0	0	0	0	0.188	0	0	0.305	0.411
APLP1	KLC4	9606.ENSP00000221891	9606.ENSP00000259708	0	0	0	0	0.064	0.070	0	0.386	0.419
APLP1	MAPT	9606.ENSP00000221891	9606.ENSP00000340820	0	0	0	0	0.144	0	0	0.359	0.428
APLP1	KLC2	9606.ENSP00000221891	9606.ENSP00000399403	0	0	0	0	0.107	0.070	0	0.373	0.434
APLP1	APLP2	9606.ENSP00000221891	9606.ENSP00000497691	0	0	0.074	0.887	0.069	0.356	0	0.187	0.489
APLP1	APP	9606.ENSP00000221891	9606.ENSP00000284981	0	0	0.065	0.873	0.114	0.393	0	0.171	0.528
APLP1	BACE2	9606.ENSP00000221891	9606.ENSP00000332979	0	0	0	0	0	0.095	0	0.514	0.542
APLP1	MMEL1	9606.ENSP00000221891	9606.ENSP00000367668	0	0	0	0	0	0.064	0	0.587	0.597
APLP1	MME	9606.ENSP00000221891	9606.ENSP00000418525	0	0	0	0	0	0.064	0	0.593	0.602
APLP1	NCSTN	9606.ENSP00000221891	9606.ENSP00000294785	0	0	0	0	0	0.053	0	0.643	0.647
APLP1	PSENEN	9606.ENSP00000221891	9606.ENSP00000468411	0	0	0	0	0.042	0	0	0.653	0.653
APLP1	PSEN2	9606.ENSP00000221891	9606.ENSP00000355747	0	0	0	0	0	0.067	0	0.648	0.658
APLP1	CTSB	9606.ENSP00000221891	9606.ENSP00000345672	0	0	0	0	0.055	0	0	0.681	0.685
APLP1	PRNP	9606.ENSP00000221891	9606.ENSP00000399376	0	0	0	0	0.067	0.270	0	0.614	0.714
APLP1	PSEN1	9606.ENSP00000221891	9606.ENSP00000326366	0	0	0	0	0	0.067	0	0.708	0.716
APLP1	SPON1	9606.ENSP00000221891	9606.ENSP00000460236	0	0	0	0	0.057	0.313	0	0.605	0.721
APLP1	BACE1	9606.ENSP00000221891	9606.ENSP00000318585	0	0	0	0	0.074	0.095	0	0.799	0.817
APLP2	LRP1	9606.ENSP00000497691	9606.ENSP00000243077	0	0	0	0	0.145	0.069	0	0.452	0.526
APLP2	APOE	9606.ENSP00000497691	9606.ENSP00000252486	0	0	0	0	0.047	0.079	0	0.379	0.407
APLP2	SORT1	9606.ENSP00000497691	9606.ENSP00000256637	0	0	0	0	0.085	0.073	0	0.538	0.573
APLP2	KLC4	9606.ENSP00000497691	9606.ENSP00000259708	0	0	0	0	0.062	0.070	0	0.425	0.455
APLP2	APP	9606.ENSP00000497691	9606.ENSP00000284981	0	0	0.063	0.937	0.468	0.410	0	0.449	0.816
APLP2	NCSTN	9606.ENSP00000497691	9606.ENSP00000294785	0	0	0	0	0.067	0.053	0	0.641	0.655
APLP2	LRP8	9606.ENSP00000497691	9606.ENSP00000303634	0	0	0	0	0.051	0.151	0	0.328	0.411
APLP2	BACE1	9606.ENSP00000497691	9606.ENSP00000318585	0	0	0	0	0.072	0.095	0	0.752	0.774
APLP2	PSEN1	9606.ENSP00000497691	9606.ENSP00000326366	0	0	0	0	0.082	0.067	0	0.690	0.711
APLP2	BACE2	9606.ENSP00000497691	9606.ENSP00000332979	0	0	0	0	0	0.095	0	0.469	0.499
APLP2	CTSB	9606.ENSP00000497691	9606.ENSP00000345672	0	0	0	0	0.158	0	0	0.593	0.642
APLP2	PSEN2	9606.ENSP00000497691	9606.ENSP00000355747	0	0	0	0	0	0.067	0	0.682	0.691
APLP2	MMEL1	9606.ENSP00000497691	9606.ENSP00000367668	0	0	0	0	0	0.064	0	0.581	0.591
APLP2	KLC3	9606.ENSP00000497691	9606.ENSP00000375810	0	0	0	0	0.054	0.046	0	0.405	0.416
APLP2	PRNP	9606.ENSP00000497691	9606.ENSP00000399376	0	0	0	0	0.124	0.180	0	0.542	0.642
APLP2	KLC2	9606.ENSP00000497691	9606.ENSP00000399403	0	0	0	0	0.062	0.070	0	0.409	0.440
APLP2	KLC1	9606.ENSP00000497691	9606.ENSP00000414982	0	0	0	0	0.070	0.070	0	0.453	0.486
APLP2	MME	9606.ENSP00000497691	9606.ENSP00000418525	0	0	0	0	0	0.064	0	0.608	0.618
APLP2	SPON1	9606.ENSP00000497691	9606.ENSP00000460236	0	0	0	0	0.057	0.313	0	0.604	0.721
APLP2	PSENEN	9606.ENSP00000497691	9606.ENSP00000468411	0	0	0	0	0.049	0	0	0.628	0.631
APLP2	ITM2B	9606.ENSP00000497691	9606.ENSP00000497221	0	0	0	0	0.131	0.046	0	0.397	0.456
APOA1	GRN	9606.ENSP00000236850	9606.ENSP00000053867	0	0	0	0	0	0	0	0.679	0.679
APOA1	ITM2B	9606.ENSP00000236850	9606.ENSP00000497221	0	0	0	0	0	0	0.400	0.102	0.438
APOA1	MAPT	9606.ENSP00000236850	9606.ENSP00000340820	0	0	0	0	0	0	0	0.509	0.509
APOA1	IAPP	9606.ENSP00000236850	9606.ENSP00000240652	0	0	0	0	0.042	0	0.400	0.255	0.534
APOA1	BIN1	9606.ENSP00000236850	9606.ENSP00000316779	0	0	0	0	0.042	0	0.540	0.125	0.580
APOA1	LRP8	9606.ENSP00000236850	9606.ENSP00000303634	0	0	0	0	0.083	0	0.400	0.348	0.609
APOA1	LRP1	9606.ENSP00000236850	9606.ENSP00000243077	0	0	0	0	0	0	0.400	0.391	0.618
APOA1	SORT1	9606.ENSP00000236850	9606.ENSP00000256637	0	0	0	0	0	0	0	0.620	0.620
APOA1	TREM2	9606.ENSP00000236850	9606.ENSP00000362205	0	0	0	0	0	0.292	0	0.520	0.645
APOA1	SNCA	9606.ENSP00000236850	9606.ENSP00000500990	0	0	0	0	0.067	0.510	0.400	0.625	0.883
APOA1	APP	9606.ENSP00000236850	9606.ENSP00000284981	0	0	0	0	0	0.627	0.720	0.849	0.982
APOA1	CLU	9606.ENSP00000236850	9606.ENSP00000315130	0	0	0	0	0.094	0.077	0.720	0.994	0.998
APOA1	APOE	9606.ENSP00000236850	9606.ENSP00000252486	0	0	0	0	0.222	0.114	0.800	0.999	0.999
APOE	GRN	9606.ENSP00000252486	9606.ENSP00000053867	0	0	0	0	0.141	0	0	0.526	0.575
APOE	RIN3	9606.ENSP00000252486	9606.ENSP00000216487	0	0	0	0	0	0	0	0.447	0.447
APOE	CTSD	9606.ENSP00000252486	9606.ENSP00000236671	0	0	0	0	0.182	0	0	0.722	0.763
APOE	TARDBP	9606.ENSP00000252486	9606.ENSP00000240185	0	0	0	0	0.055	0	0	0.663	0.667
APOE	IAPP	9606.ENSP00000252486	9606.ENSP00000240652	0	0	0	0	0	0	0.500	0.651	0.818
APOE	LRP1	9606.ENSP00000252486	9606.ENSP00000243077	0	0	0	0	0.086	0.722	0.900	0.997	0.999
APOE	NOTCH3	9606.ENSP00000252486	9606.ENSP00000263388	0	0	0	0	0.097	0.062	0	0.352	0.403
APOE	PHF1	9606.ENSP00000252486	9606.ENSP00000363640	0	0	0	0	0.044	0	0	0.418	0.419
APOE	HLA-DRB5	9606.ENSP00000252486	9606.ENSP00000364114	0	0	0	0	0.042	0	0	0.438	0.438
APOE	SLC24A4	9606.ENSP00000252486	9606.ENSP00000431840	0	0	0	0	0	0	0	0.447	0.447
APOE	PTK2B	9606.ENSP00000252486	9606.ENSP00000380638	0	0	0	0	0	0	0	0.447	0.447
APOE	CR1L	9606.ENSP00000252486	9606.ENSP00000421736	0	0	0	0	0.059	0.059	0	0.433	0.454
APOE	PINK1	9606.ENSP00000252486	9606.ENSP00000364204	0	0	0	0	0.088	0	0	0.445	0.472
APOE	INPP5D	9606.ENSP00000252486	9606.ENSP00000405338	0	0	0	0	0.042	0	0	0.479	0.479
APOE	NRGN	9606.ENSP00000252486	9606.ENSP00000284292	0	0	0	0	0	0	0	0.479	0.479
APOE	FERMT2	9606.ENSP00000252486	9606.ENSP00000342858	0	0	0	0	0.049	0	0	0.480	0.484
APOE	BACE2	9606.ENSP00000252486	9606.ENSP00000332979	0	0	0	0	0.067	0	0	0.474	0.489
APOE	DLG4	9606.ENSP00000252486	9606.ENSP00000497806	0	0	0	0	0.063	0	0	0.479	0.490
APOE	SYP	9606.ENSP00000252486	9606.ENSP00000263233	0	0	0	0	0.062	0	0	0.482	0.493
APOE	CASS4	9606.ENSP00000252486	9606.ENSP00000353462	0	0	0	0	0	0	0	0.507	0.507
APOE	UNC5C	9606.ENSP00000252486	9606.ENSP00000406022	0	0	0	0	0.060	0	0	0.498	0.508
APOE	MS4A6E	9606.ENSP00000252486	9606.ENSP00000300182	0	0	0	0	0.056	0	0	0.505	0.512
APOE	MS4A4A	9606.ENSP00000252486	9606.ENSP00000338648	0	0	0	0	0.081	0	0	0.506	0.526
APOE	STH	9606.ENSP00000252486	9606.ENSP00000443168	0	0	0	0	0	0	0	0.531	0.531
APOE	C9orf72	9606.ENSP00000252486	9606.ENSP00000482753	0	0	0	0	0	0	0	0.541	0.541
APOE	MME	9606.ENSP00000252486	9606.ENSP00000418525	0	0	0	0	0	0	0	0.543	0.543
APOE	ZCWPW1	9606.ENSP00000252486	9606.ENSP00000381109	0	0	0	0	0.103	0	0	0.516	0.547
APOE	PLD3	9606.ENSP00000252486	9606.ENSP00000387050	0	0	0	0	0.133	0	0	0.507	0.554
APOE	CALHM1	9606.ENSP00000252486	9606.ENSP00000329926	0	0	0	0	0	0	0	0.558	0.558
APOE	SPON1	9606.ENSP00000252486	9606.ENSP00000460236	0	0	0	0	0.048	0	0	0.572	0.575
APOE	MS4A4E	9606.ENSP00000252486	9606.ENSP00000499123	0	0	0	0	0	0	0	0.575	0.575
APOE	EPHA1	9606.ENSP00000252486	9606.ENSP00000275815	0	0	0	0	0	0	0	0.579	0.579
APOE	NGF	9606.ENSP00000252486	9606.ENSP00000358525	0	0	0	0	0	0	0	0.609	0.609
APOE	MS4A6A	9606.ENSP00000252486	9606.ENSP00000435844	0	0	0	0	0.060	0	0	0.609	0.616
APOE	MMEL1	9606.ENSP00000252486	9606.ENSP00000367668	0	0	0	0	0	0	0	0.621	0.621
APOE	CDK5	9606.ENSP00000252486	9606.ENSP00000419782	0	0	0	0	0.044	0	0	0.630	0.631
APOE	NCSTN	9606.ENSP00000252486	9606.ENSP00000294785	0	0	0	0	0	0	0	0.641	0.641
APOE	CD2AP	9606.ENSP00000252486	9606.ENSP00000352264	0	0	0	0	0	0	0	0.643	0.643
APOE	GBA	9606.ENSP00000252486	9606.ENSP00000314508	0	0	0	0	0.048	0	0	0.657	0.659
APOE	YWHAQ	9606.ENSP00000252486	9606.ENSP00000371267	0	0	0	0	0	0	0	0.662	0.662
APOE	IDE	9606.ENSP00000252486	9606.ENSP00000265986	0	0	0	0	0	0	0	0.667	0.667
APOE	ITM2B	9606.ENSP00000252486	9606.ENSP00000497221	0	0	0	0	0.101	0	0.500	0.319	0.667
APOE	CTSB	9606.ENSP00000252486	9606.ENSP00000345672	0	0	0	0	0.148	0.063	0	0.654	0.699
APOE	GSK3B	9606.ENSP00000252486	9606.ENSP00000324806	0	0	0	0	0	0	0	0.703	0.703
APOE	PSENEN	9606.ENSP00000252486	9606.ENSP00000468411	0	0	0	0	0	0	0	0.704	0.704
APOE	PRNP	9606.ENSP00000252486	9606.ENSP00000399376	0	0	0	0	0.049	0.062	0	0.709	0.717
APOE	SORT1	9606.ENSP00000252486	9606.ENSP00000256637	0	0	0	0	0.044	0	0	0.743	0.743
APOE	VDAC1	9606.ENSP00000252486	9606.ENSP00000378487	0	0	0	0	0	0.499	0	0.543	0.761
APOE	PICALM	9606.ENSP00000252486	9606.ENSP00000377015	0	0	0	0	0	0	0	0.773	0.773
APOE	BACE1	9606.ENSP00000252486	9606.ENSP00000318585	0	0	0	0	0.074	0	0	0.777	0.785
APOE	CD33	9606.ENSP00000252486	9606.ENSP00000262262	0	0	0.344	0	0	0	0	0.728	0.813
APOE	BDNF	9606.ENSP00000252486	9606.ENSP00000414303	0	0	0	0	0	0	0	0.831	0.831
APOE	BCHE	9606.ENSP00000252486	9606.ENSP00000264381	0	0	0	0	0.076	0	0	0.829	0.835
APOE	TOMM40	9606.ENSP00000252486	9606.ENSP00000410339	0	0.096	0	0	0.042	0	0	0.894	0.900
APOE	BIN1	9606.ENSP00000252486	9606.ENSP00000316779	0	0	0	0	0.043	0	0.540	0.808	0.908
APOE	PSEN1	9606.ENSP00000252486	9606.ENSP00000326366	0	0	0	0	0	0	0	0.956	0.956
APOE	PSEN2	9606.ENSP00000252486	9606.ENSP00000355747	0	0	0	0	0.044	0	0	0.961	0.961
APOE	MAPT	9606.ENSP00000252486	9606.ENSP00000340820	0	0	0	0	0.044	0.701	0	0.973	0.991
APOE	SNCA	9606.ENSP00000252486	9606.ENSP00000500990	0	0	0	0	0.060	0.785	0.500	0.967	0.996
APOE	TREM2	9606.ENSP00000252486	9606.ENSP00000362205	0	0	0	0	0.181	0.584	0	0.994	0.997
APOE	SORL1	9606.ENSP00000252486	9606.ENSP00000260197	0	0	0	0	0.042	0.600	0	0.995	0.997
APOE	CLU	9606.ENSP00000252486	9606.ENSP00000315130	0	0	0	0	0.241	0	0.720	0.997	0.999
APOE	LRP8	9606.ENSP00000252486	9606.ENSP00000303634	0	0	0	0	0	0.580	0.400	0.997	0.999
APOE	APP	9606.ENSP00000252486	9606.ENSP00000284981	0	0	0	0	0.068	0.837	0.720	0.999	0.999
APP	GRN	9606.ENSP00000284981	9606.ENSP00000053867	0	0	0	0	0.096	0	0	0.577	0.601
APP	NGFR	9606.ENSP00000284981	9606.ENSP00000172229	0	0	0	0	0.066	0.756	0	0.836	0.959
APP	RIN3	9606.ENSP00000284981	9606.ENSP00000216487	0	0	0	0	0	0	0	0.417	0.416
APP	GSK3A	9606.ENSP00000284981	9606.ENSP00000222330	0	0	0	0	0.058	0.602	0	0.821	0.927
APP	CTSD	9606.ENSP00000284981	9606.ENSP00000236671	0	0	0	0	0.063	0.338	0	0.607	0.735
APP	TARDBP	9606.ENSP00000284981	9606.ENSP00000240185	0	0	0	0	0.042	0.047	0	0.880	0.881
APP	IAPP	9606.ENSP00000284981	9606.ENSP00000240652	0	0	0	0	0	0	0.400	0.902	0.938
APP	LRP1	9606.ENSP00000284981	9606.ENSP00000243077	0	0	0	0	0.113	0.552	0	0.962	0.983
APP	SORT1	9606.ENSP00000284981	9606.ENSP00000256637	0	0	0	0	0.081	0.424	0	0.797	0.883
APP	NOTCH2	9606.ENSP00000284981	9606.ENSP00000256646	0	0	0	0	0.103	0.045	0	0.557	0.587
APP	GSAP	9606.ENSP00000284981	9606.ENSP00000257626	0	0	0	0	0.045	0.474	0	0.827	0.905
APP	KLC4	9606.ENSP00000284981	9606.ENSP00000259708	0	0	0	0	0.062	0.070	0	0.801	0.811
APP	SORL1	9606.ENSP00000284981	9606.ENSP00000260197	0	0	0	0	0.060	0.835	0.900	0.994	0.999
APP	CD33	9606.ENSP00000284981	9606.ENSP00000262262	0	0	0	0	0	0.145	0	0.600	0.643
APP	SYP	9606.ENSP00000284981	9606.ENSP00000263233	0	0	0	0	0	0.070	0	0.916	0.918
APP	NOTCH3	9606.ENSP00000284981	9606.ENSP00000263388	0	0	0	0	0.075	0.045	0	0.403	0.427
APP	CHMP2B	9606.ENSP00000284981	9606.ENSP00000263780	0	0	0	0	0.072	0	0	0.475	0.491
APP	BCHE	9606.ENSP00000284981	9606.ENSP00000264381	0	0	0	0	0.062	0	0	0.721	0.727
APP	IDE	9606.ENSP00000284981	9606.ENSP00000265986	0	0	0	0	0.049	0.949	0	0.912	0.995
APP	EPHA1	9606.ENSP00000284981	9606.ENSP00000275815	0	0	0	0	0	0.051	0	0.516	0.521
APP	NRGN	9606.ENSP00000284981	9606.ENSP00000284292	0	0	0	0	0.063	0	0	0.604	0.613
APP	MS4A6E	9606.ENSP00000284981	9606.ENSP00000300182	0	0	0	0	0	0	0	0.419	0.418
APP	MS4A4E	9606.ENSP00000284981	9606.ENSP00000499123	0	0	0	0	0	0	0	0.430	0.430
APP	CASS4	9606.ENSP00000284981	9606.ENSP00000353462	0	0	0	0	0	0.067	0	0.419	0.434
APP	MT-ND1	9606.ENSP00000284981	9606.ENSP00000354687	0	0	0	0	0.042	0	0	0.437	0.437
APP	QPCT	9606.ENSP00000284981	9606.ENSP00000344829	0	0	0	0	0.056	0	0	0.447	0.455
APP	GBA	9606.ENSP00000284981	9606.ENSP00000314508	0	0	0	0	0.074	0	0	0.436	0.455
APP	TMED10	9606.ENSP00000284981	9606.ENSP00000303145	0	0	0	0	0.082	0.071	0	0.419	0.461
APP	PLD1	9606.ENSP00000284981	9606.ENSP00000342793	0	0	0	0	0.042	0.049	0	0.459	0.464
APP	PTK2B	9606.ENSP00000284981	9606.ENSP00000380638	0	0	0	0	0.088	0.073	0	0.417	0.464
APP	MS4A6A	9606.ENSP00000284981	9606.ENSP00000435844	0	0	0	0	0.043	0	0	0.480	0.481
APP	HM13	9606.ENSP00000284981	9606.ENSP00000381237	0	0	0	0	0.044	0	0	0.510	0.511
APP	VPS35	9606.ENSP00000284981	9606.ENSP00000299138	0	0	0	0	0.061	0.073	0	0.507	0.533
APP	RHBDL2	9606.ENSP00000284981	9606.ENSP00000289248	0	0	0	0	0.042	0	0	0.571	0.571
APP	CD2AP	9606.ENSP00000284981	9606.ENSP00000352264	0	0	0	0	0.044	0	0	0.571	0.572
APP	PLD3	9606.ENSP00000284981	9606.ENSP00000387050	0	0	0	0	0.067	0	0	0.574	0.585
APP	PHF1	9606.ENSP00000284981	9606.ENSP00000363640	0	0	0	0	0	0	0	0.632	0.632
APP	PINK1	9606.ENSP00000284981	9606.ENSP00000364204	0	0	0	0	0.067	0.088	0	0.603	0.633
APP	FERMT2	9606.ENSP00000284981	9606.ENSP00000342858	0	0	0	0	0.080	0	0	0.626	0.641
APP	DBN1	9606.ENSP00000284981	9606.ENSP00000377195	0	0	0	0	0.075	0	0	0.639	0.652
APP	VDAC1	9606.ENSP00000284981	9606.ENSP00000378487	0	0	0	0	0.060	0.071	0	0.641	0.659
APP	CALHM1	9606.ENSP00000284981	9606.ENSP00000329926	0	0	0	0	0	0.077	0	0.681	0.692
APP	EPHB2	9606.ENSP00000284981	9606.ENSP00000383053	0	0	0	0	0.062	0.311	0	0.620	0.733
APP	ECE2	9606.ENSP00000284981	9606.ENSP00000350066	0	0	0	0	0	0.064	0	0.737	0.743
APP	C9orf72	9606.ENSP00000284981	9606.ENSP00000482753	0	0	0	0	0	0	0	0.749	0.749
APP	PICALM	9606.ENSP00000284981	9606.ENSP00000377015	0	0	0	0	0.063	0	0	0.816	0.820
APP	DLG4	9606.ENSP00000284981	9606.ENSP00000497806	0	0	0	0	0.121	0.361	0	0.720	0.829
APP	BIN1	9606.ENSP00000284981	9606.ENSP00000316779	0	0	0	0	0.065	0	0.540	0.645	0.834
APP	BACE2	9606.ENSP00000284981	9606.ENSP00000332979	0	0	0	0	0.062	0.119	0	0.829	0.847
APP	NGF	9606.ENSP00000284981	9606.ENSP00000358525	0	0	0	0	0.060	0.077	0	0.842	0.850
APP	YWHAQ	9606.ENSP00000284981	9606.ENSP00000371267	0	0	0	0	0.103	0.309	0	0.784	0.854
APP	MME	9606.ENSP00000284981	9606.ENSP00000418525	0	0	0	0	0.042	0.093	0	0.848	0.857
APP	BDNF	9606.ENSP00000284981	9606.ENSP00000414303	0	0	0	0	0.067	0.042	0	0.854	0.858
APP	CDK5	9606.ENSP00000284981	9606.ENSP00000419782	0	0	0	0	0.042	0.096	0	0.860	0.868
APP	LRP8	9606.ENSP00000284981	9606.ENSP00000303634	0	0	0	0	0.051	0.312	0	0.831	0.880
APP	NOTCH1	9606.ENSP00000284981	9606.ENSP00000498587	0	0	0	0	0.049	0.538	0	0.761	0.886
APP	MMEL1	9606.ENSP00000284981	9606.ENSP00000367668	0	0	0	0	0	0.064	0	0.888	0.891
APP	KLC3	9606.ENSP00000284981	9606.ENSP00000375810	0	0	0	0	0.054	0.046	0	0.890	0.892
APP	GSK3B	9606.ENSP00000284981	9606.ENSP00000324806	0	0	0	0	0.108	0.606	0	0.730	0.897
APP	TOMM40	9606.ENSP00000284981	9606.ENSP00000410339	0	0	0	0	0.042	0.071	0	0.898	0.901
APP	TREM2	9606.ENSP00000284981	9606.ENSP00000362205	0	0	0	0	0	0.359	0	0.853	0.901
APP	CTSB	9606.ENSP00000284981	9606.ENSP00000345672	0	0	0	0	0.091	0	0	0.897	0.902
APP	KLC2	9606.ENSP00000284981	9606.ENSP00000399403	0	0	0	0	0.103	0.070	0	0.896	0.905
APP	ITM2B	9606.ENSP00000284981	9606.ENSP00000497221	0	0	0	0	0.142	0.321	0.400	0.848	0.939
APP	KLC1	9606.ENSP00000284981	9606.ENSP00000414982	0	0	0	0	0.082	0.550	0	0.875	0.943
APP	PSEN2	9606.ENSP00000284981	9606.ENSP00000355747	0	0	0	0	0.049	0.339	0	0.954	0.969
APP	PSENEN	9606.ENSP00000284981	9606.ENSP00000468411	0	0	0	0	0	0.806	0.400	0.896	0.986
APP	SPON1	9606.ENSP00000284981	9606.ENSP00000460236	0	0	0	0	0.087	0.319	0	0.980	0.986
APP	SNCA	9606.ENSP00000284981	9606.ENSP00000500990	0	0	0	0	0.066	0.780	0.400	0.953	0.993
APP	MAPT	9606.ENSP00000284981	9606.ENSP00000340820	0	0	0	0	0	0.697	0	0.985	0.995
APP	CLU	9606.ENSP00000284981	9606.ENSP00000315130	0	0	0	0	0.117	0.839	0.720	0.964	0.998
APP	PRNP	9606.ENSP00000284981	9606.ENSP00000399376	0	0	0	0	0.121	0.790	0.500	0.984	0.998
APP	NCSTN	9606.ENSP00000284981	9606.ENSP00000294785	0	0	0	0	0.060	0.949	0.400	0.940	0.998
APP	BACE1	9606.ENSP00000284981	9606.ENSP00000318585	0	0	0	0	0.073	0.860	0.750	0.999	0.999
APP	PSEN1	9606.ENSP00000284981	9606.ENSP00000326366	0	0	0	0	0.049	0.981	0	0.991	0.999
BACE1	NGFR	9606.ENSP00000318585	9606.ENSP00000172229	0	0	0	0	0.042	0.292	0	0.298	0.482
BACE1	GSK3A	9606.ENSP00000318585	9606.ENSP00000222330	0	0	0	0	0	0.064	0	0.402	0.416
BACE1	TARDBP	9606.ENSP00000318585	9606.ENSP00000240185	0	0	0	0	0	0.046	0	0.485	0.488
BACE1	IAPP	9606.ENSP00000318585	9606.ENSP00000240652	0	0	0	0	0	0.292	0	0.370	0.534
BACE1	LRP1	9606.ENSP00000318585	9606.ENSP00000243077	0	0	0	0	0.128	0	0	0.751	0.774
BACE1	SORT1	9606.ENSP00000318585	9606.ENSP00000256637	0	0	0	0	0.072	0.302	0	0.470	0.626
BACE1	GSAP	9606.ENSP00000318585	9606.ENSP00000257626	0	0	0	0	0.056	0	0	0.438	0.447
BACE1	KLC4	9606.ENSP00000318585	9606.ENSP00000259708	0	0	0	0	0	0.064	0	0.509	0.520
BACE1	SORL1	9606.ENSP00000318585	9606.ENSP00000260197	0	0	0	0	0	0.055	0	0.733	0.737
BACE1	SYP	9606.ENSP00000318585	9606.ENSP00000263233	0	0	0	0	0.062	0	0	0.781	0.786
BACE1	BCHE	9606.ENSP00000318585	9606.ENSP00000264381	0	0	0	0	0.042	0	0	0.741	0.741
BACE1	IDE	9606.ENSP00000318585	9606.ENSP00000265986	0	0	0	0	0	0	0	0.793	0.793
BACE1	NRGN	9606.ENSP00000318585	9606.ENSP00000284292	0	0	0	0	0	0	0	0.447	0.447
BACE1	RHBDL2	9606.ENSP00000318585	9606.ENSP00000289248	0	0	0	0	0.057	0	0	0.572	0.579
BACE1	NCSTN	9606.ENSP00000318585	9606.ENSP00000294785	0	0	0	0	0	0.292	0	0.835	0.878
